SITE_NO,TSITE_NO,SHORT_NAME,RSQA_STUDY,STATION_NM,ECO_LAT,ECO_LONG,r50_EcoReach_km,r50_Area_km2,r50_DevelopedHigh2011,r50_DevelopedMed2011,r50_DevelopedLow2011,r50_DevelopedOpen2011,r50_BarrenLand2011,r50_DeciduousForest2011,r50_EvergreenForest2011,r50_MixedForest2011,r50_GrasslandHerb2011,r50_ShrubScrub2011,r50_CultivatedCrops2011,r50_PastureHay2011,r50_WoodyWetlands2011,r50_EmerHerbWetlands2011,r50_OpenWater2011,r50_SumAreaNLCD2011,r50_UrbanLMH2011,r50_CanopyCover2011,r50_Imperviousness2011,r50_Dev_CommServices2012,r50_Dev_IndusMilitary2012,r50_Dev_MajorTransp2012,r50_Dev_Other2012,r50_Dev_Recreation2012,r50_Dev_ResidHigh2012,r50_Dev_ResidLowMed2012,r50_SemiDev_AnthroOth2012,r50_SemiDev_UrbHigh2012,r50_SemiDev_UrbLowMed2012,r50_Prod_Crops2012,r50_Prod_GrazingPot2012,r50_Prod_Mining2012,r50_Prod_PastureHay2012,r50_LowUse2012,r50_VeryLowUse_Conserv2012,r50_Water2012,r50_Wetlands2012,r50_SumAreaNWALT2012,r50_Total_Urban,r50_Total_Ag,r50_HousDensityBLK2010,r50_PopDensityBLK2010,r50_RoadDensity2013,r50_RoadDensity2014,r50_RoadDensity2015,r50_RoadDensity2016,r50_RoadDensity2017
443808123051100,T443808123051100,OR_Periwinkle,PNSQA,"PERIWINKLE CREEK AT SANTIAM RD SE, AT ALBANY, OR",44.630750,-123.085967,1.193,0.123,13.04,29.71,47.83,9.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,3.88,46.17,6.52,0.00,18.12,0.00,0.00,75.36,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,124200,100.00,0.00,836.576,1575.424,,,13.353,,
445029122592600,T445029122592600,OR_Battle,PNSQA,"BATTLE CREEK NEAR TURNER, OR",44.846217,-122.995183,1.471,0.146,0.00,0.61,9.76,12.80,0.00,3.05,14.63,29.27,23.78,3.05,0.00,0.00,3.05,0.00,0.00,,,37.86,5.12,0.00,0.00,0.00,0.00,0.00,0.00,14.02,,0.00,76.83,0.00,0.00,0.00,2.44,6.71,,,0.00,147600,14.02,2.44,30.382,84.330,,,4.209,,
445420123041900,T445420123041900,OR_Croisan,PNSQA,"CROISAN CREEK AT MADRONA AVE S, AT SALEM, OR",44.901200,-123.073283,1.042,0.107,0.00,0.00,22.88,30.51,0.00,0.00,22.88,23.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,46.87,11.16,0.00,0.00,0.00,0.00,0.00,0.00,51.69,,16.95,27.97,0.00,0.00,0.00,0.00,3.39,,,0.00,106200,68.64,0.00,278.572,695.148,,,11.232,,
445551123015800,T445551123015800,OR_Pringle,PNSQA,"PRINGLE CREEK AT SALEM, OR",44.922833,-123.029700,1.435,0.147,34.34,36.75,22.29,6.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,7.72,63.54,38.55,28.31,15.66,0.00,9.64,7.83,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,149400,100.00,0.00,575.314,1165.347,,,9.921,,
445750123032900,T445750123032900,OR_Glenn,PNSQA,"GLENN CREEK AT HARRITT DR NW, SALEM, OR",44.960200,-123.060317,0.988,0.101,0.00,7.21,36.04,56.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,30.51,22.88,0.00,0.00,1.80,0.00,17.12,78.38,2.70,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,99900,100.00,0.00,425.163,1127.352,,,4.943,,
445819123042500,T445819123042500,OR_Brush,PNSQA,"GIBSON CREEK IN BRUSH COLLEGE PARK, AT SALEM, OR",44.967283,-123.076567,1.157,0.118,0.00,8.82,16.91,20.59,0.00,0.00,38.24,0.00,0.00,0.00,0.00,4.41,11.03,0.00,0.00,,,40.76,13.80,0.00,0.00,0.00,11.76,2.94,30.15,0.74,,18.38,0.00,0.00,0.00,0.00,3.68,28.68,,,3.68,122400,63.97,3.68,344.543,886.365,,,5.545,,
450016123012800,T450016123012800,OR_Claggett,PNSQA,"CLAGGETT CREEK AT NORTH RIVER ROAD AT KEIZER, OR",45.001900,-123.020400,1.378,0.140,9.09,11.69,18.83,50.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.74,0.00,,,16.22,29.56,22.08,0.00,0.00,0.00,0.00,70.13,0.00,,7.79,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,138600,100.00,0.00,898.672,1837.506,,,3.438,,
450033122474700,T450033122474700,OR_Silver,PNSQA,"SILVER CR AT SILVER CR FELLOWSHIP,  SILVERTON, OR",45.005817,-122.786900,2.096,0.213,9.32,15.68,41.95,21.19,0.00,0.00,4.66,0.00,0.00,0.00,0.00,0.00,7.20,0.00,0.00,,,28.50,34.65,33.90,0.00,8.05,2.97,4.24,8.05,33.90,,6.78,2.12,0.00,0.00,0.00,0.00,0.00,,,0.00,212400,97.88,0.00,458.439,968.676,,,9.911,,
451033122275700,T451033122275700,OR_Milk,PNSQA,"MILK CREEK AT S DHOOGE RD, NEAR COLTON, OR",45.175850,-122.454317,1.956,0.198,0.00,0.00,0.00,5.45,0.00,0.00,86.82,2.27,0.00,5.00,0.00,0.45,0.00,0.00,0.00,,,66.62,0.15,0.00,0.00,0.00,0.00,0.00,0.00,1.36,,0.00,98.18,0.00,0.00,0.00,0.00,0.45,,,0.00,198000,1.36,0.00,33.048,94.545,,,0.730,,
451244123050200,T451244123050200,OR_WFPalmer,PNSQA,"W.F. PALMER CREEK AT WEBFOOT ROAD NR DAYTON, OR",45.207633,-123.086933,1.298,0.131,0.00,0.00,0.00,2.10,0.00,0.00,27.27,27.97,0.00,10.49,4.20,11.19,16.78,0.00,0.00,,,52.26,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,5.59,2.80,0.00,10.49,81.12,,,0.00,128700,0.00,18.88,11.563,36.667,,,0.701,,
451350122221100,T451350122221100,OR_Clear,PNSQA,"CLEAR CREEK AT METZLER PARK, NR SPRINGWATER, OR",45.226750,-122.360183,1.923,0.195,0.00,0.00,0.00,6.48,0.00,0.00,82.87,6.02,0.00,4.63,0.00,0.00,0.00,0.00,0.00,,,75.15,0.08,0.00,0.00,1.85,0.93,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,97.22,,,0.00,194400,2.78,0.00,8.719,22.476,,,1.050,,
451818122575500,T451818122575500,OR_Hess,PNSQA,"HESS CR AT FOOTPATH, GEORGE FOX UNIV, NEWBERG, OR",45.307167,-122.964950,0.780,0.082,0.00,7.61,52.17,40.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,32.32,26.13,78.26,0.00,11.96,0.00,0.00,8.70,1.09,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,82800,100.00,0.00,982.104,2536.376,,,3.308,,
452414122213200,T452414122213200,OR_Tickle,PNSQA,"TICKLE CREEK NEAR BORING, OR",45.405533,-122.350500,1.522,0.155,0.00,0.00,0.00,0.00,0.00,0.00,87.72,12.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,78.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,100.00,0.00,0.00,0.00,0.00,0.00,,,0.00,153900,0.00,0.00,17.697,47.545,,,1.247,,
452431122303200,T452431122303200,OR_RockMouth,PNSQA,"ROCK CREEK NEAR MOUTH, NEAR DAMASCUS, OR",45.412767,-122.504750,1.378,0.140,0.00,3.82,3.18,7.01,0.00,4.46,60.51,10.19,1.91,3.82,0.00,5.10,0.00,0.00,0.00,,,58.83,3.64,0.00,0.00,3.18,0.00,0.00,4.46,8.28,,39.49,34.39,0.00,0.00,0.00,10.19,0.00,,,0.00,141300,55.41,10.19,26.082,66.295,,,2.263,,
452538122213700,T452538122213700,OR_NFDeep,PNSQA,"NORTH FORK DEEP CR AT SE CHURCH RD, BORING, OR",45.432483,-122.354950,1.390,0.142,3.14,10.06,6.92,3.77,0.00,2.52,15.09,0.00,8.81,6.92,22.64,20.13,0.00,0.00,0.00,,,18.94,11.94,6.92,0.00,7.55,0.00,0.00,0.00,4.40,,0.00,18.24,22.64,8.18,0.00,22.01,10.06,,,0.00,143100,18.87,52.83,53.818,128.353,,,3.277,,
452543122372300,T452543122372300,OR_Kellogg,PNSQA,"KELLOGG CR BELOW MT SCOTT CR, NR MILWAUKIE, OR",45.425183,-122.615633,1.579,0.160,0.00,0.58,10.40,19.08,0.00,0.00,43.93,0.00,0.00,0.00,0.00,0.00,26.01,0.00,0.00,,,57.38,6.05,0.00,0.00,0.00,0.00,0.00,0.00,34.68,,65.32,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,155700,100.00,0.00,390.358,850.199,,,4.365,,
452912122291200,T452912122291200,OR_Johnson,PNSQA,"JOHNSON CREEK AT CIRCLE AVE, OR",45.486900,-122.477167,1.738,0.176,0.52,3.61,33.51,25.77,0.00,0.00,26.29,2.58,0.00,0.00,0.00,0.00,7.73,0.00,0.00,,,44.32,16.57,3.09,0.00,4.64,0.00,0.00,49.48,3.09,,39.69,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,174600,100.00,0.00,504.833,1101.250,,,7.021,,
453115122540800,T453115122540800,OR_Beaverton,PNSQA,"BEAVERTON CREEK AT NE 75TH AVE, AT QUATAMA, OR",45.519933,-122.893700,1.984,0.193,0.00,8.06,45.02,46.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,34.20,25.08,2.84,0.00,0.00,0.00,15.64,81.52,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,189900,100.00,0.00,892.250,2133.143,,,1.951,,
453145122534500,T453145122534500,OR_RockOrenco,PNSQA,"ROCK CREEK NEAR NW CHERRY LANE, NEAR ORENCO, OR",45.535133,-122.891733,1.820,0.184,0.00,4.90,15.69,25.49,0.00,0.00,0.00,0.00,4.41,0.00,6.37,0.49,42.65,0.00,0.00,,,39.66,11.37,0.49,4.41,0.00,0.98,29.90,11.76,6.37,,43.14,0.00,1.47,0.00,0.00,0.00,1.47,,,0.00,183600,97.06,1.47,976.743,1898.587,,,1.652,,
453429122185500,T453429122185500,WA_Gibbons,PNSQA,"GIBBONS CREEK AT EVERGREEN HWY, AT WASHOUGAL, WA",45.579200,-122.310800,1.272,0.131,0.00,0.00,12.24,34.69,0.00,17.01,8.16,8.16,2.72,4.08,0.00,3.40,9.52,0.00,0.00,,,53.88,7.73,12.93,0.00,0.00,6.12,0.00,2.04,12.24,,0.00,14.97,0.00,0.00,0.00,9.52,42.18,,,0.00,132300,33.33,9.52,119.875,348.224,,,6.328,,
453506123125700,T453506123125700,OR_Iler,PNSQA,"ILER CREEK NEAR FOREST GROVE, OR",45.587300,-123.222067,1.105,0.111,0.00,0.00,0.81,6.50,0.00,3.25,32.52,17.07,0.00,0.00,20.33,7.32,12.20,0.00,0.00,,,48.07,0.90,0.00,0.00,0.00,0.81,0.00,0.00,0.00,,0.00,0.00,25.20,1.63,0.00,8.13,64.23,,,0.00,110700,0.81,34.96,22.522,62.833,,,0.854,,
454510122424900,T454510122424900,WA_Whipple,PNSQA,"WHIPPLE CREEK NEAR SALMON CREEK, WA",45.749083,-122.711550,1.350,0.121,0.00,0.76,14.39,23.48,0.00,18.94,0.76,15.91,0.00,0.00,0.76,3.03,21.97,0.00,0.00,,,56.33,6.72,0.00,0.00,0.00,0.00,0.00,0.00,29.55,,0.00,57.58,3.03,0.00,0.00,4.55,2.27,,,3.03,118800,29.55,7.58,26.285,59.854,,,5.165,,
454533122321200,T454533122321200,WA_Weaver,PNSQA,"WEAVER CR AT SE MERRITT DR, NR BATTLE GROUND, WA",45.763883,-122.535867,1.241,0.126,0.00,2.80,23.08,71.33,0.00,2.10,0.00,0.00,0.00,0.00,0.00,0.70,0.00,0.00,0.00,,,41.76,15.98,0.00,0.00,0.00,0.00,0.00,0.00,93.71,,0.00,6.29,0.00,0.00,0.00,0.00,0.00,,,0.00,128700,93.71,0.00,179.066,587.511,,,3.602,,
454558122255200,T454558122255200,WA_Salmon,PNSQA,"SALMON CREEK AT NE 199TH ST, NR VENERSBORG, WA",45.761650,-122.427817,1.286,0.130,0.00,0.00,0.00,10.14,0.00,2.03,20.27,4.05,0.00,29.05,0.00,0.00,34.46,0.00,0.00,,,68.18,1.06,0.00,0.00,0.00,1.35,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,98.65,,,0.00,133200,1.35,0.00,16.313,31.688,,,2.019,,
454904122441800,T454904122441800,WA_Gee,PNSQA,"GEE CREEK AT ABRAMS PARK, AT RIDGEFIELD, WA",45.813867,-122.730667,1.487,0.142,0.00,0.62,19.88,16.15,0.00,9.94,13.66,6.21,0.62,18.63,0.00,6.83,3.11,4.35,0.00,,,43.88,8.34,0.00,0.00,0.00,0.00,1.86,0.00,36.02,,0.00,57.14,0.00,0.00,0.00,1.86,3.11,,,0.00,144900,37.89,1.86,158.397,431.601,,,2.336,,
455122122310600,T455122122310600,WA_RockBattle,PNSQA,"ROCK CREEK NEAR BATTLE GROUND, WA",45.856583,-122.520133,1.447,0.147,0.00,0.00,10.91,24.85,0.00,0.00,9.70,2.42,0.00,18.18,0.00,0.00,33.94,0.00,0.00,,,51.83,6.44,0.00,0.00,0.00,2.42,0.00,0.00,28.48,,0.00,49.09,0.00,0.00,0.00,1.21,16.97,,,1.82,148500,30.91,1.21,54.423,162.235,,,4.695,,
472131122072500,T472131122072500,WA_LittleSoos,PNSQA,LITTLE SOOS CREEK ABV MOUTH NR MAPLE VALLEY,47.360950,-122.123350,1.302,0.132,6.08,10.14,33.11,35.81,0.00,0.00,0.00,0.00,0.00,6.08,0.00,4.73,0.00,4.05,0.00,,,27.36,26.68,27.70,0.00,4.73,0.00,0.00,52.70,0.00,,6.76,0.00,0.00,0.00,0.00,8.11,0.00,,,0.00,133200,91.89,8.11,216.195,659.666,,,6.701,,
01645704,T01645704,VA_Difficult.Fox,SESQA,"DIFFICULT RUN ABOVE FOX LAKE NEAR FAIRFAX, VA",38.88504,-77.33226,1.153,0.117,0.00,0.00,0.00,11.36,0.00,18.18,0.00,0.76,0.00,0.00,0.00,0.00,69.70,0.00,0.00,,0.00,85.02,0.30,0.00,0.00,0.00,1.52,6.06,0.00,3.79,0.00,81.82,0.00,0.76,0.00,0.00,0.00,0.00,0.00,0.00,6.06,118800,93.18,0.76,65.341,185.445,,4.737,,,
01645762,T01645762,VA_S.F.Difficult,SESQA,"S F LITTLE DIFFICULT RUN ABOVE MOUTH NR VIENNA, VA",38.908899,-77.338299,0.690,0.071,0.00,0.00,2.53,24.05,0.00,50.63,0.00,0.00,0.00,0.00,0.00,0.00,22.78,0.00,0.00,,2.53,66.27,1.54,0.00,0.00,0.00,0.00,0.00,0.00,32.91,0.00,63.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.80,71100,96.20,0.00,60.031,188.518,,1.718,,,
01646000,T01646000,VA_Difficult.Falls,SESQA,"DIFFICULT RUN NEAR GREAT FALLS, VA",38.976012,-77.246684,2.175,0.220,0.00,0.00,1.24,7.02,0.00,46.69,0.00,4.13,0.00,0.00,0.41,0.83,39.67,0.00,0.00,,1.24,76.91,0.62,0.00,0.00,0.00,0.00,3.72,0.00,3.31,0.00,0.00,50.41,1.65,0.00,0.00,1.65,31.40,0.00,0.00,7.85,217800,7.02,3.31,40.635,112.848,,4.283,,,
01654000,T01654000,VA_Accotink,SESQA,"ACCOTINK CREEK NEAR ANNANDALE, VA",38.81257,-77.2289,1.791,0.181,0.00,0.00,0.00,5.97,0.00,12.94,0.00,0.00,0.00,0.00,0.00,0.00,81.09,0.00,0.00,,0.00,75.48,0.07,0.00,0.00,0.00,0.00,5.47,0.00,0.00,0.00,92.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.99,180900,98.01,0.00,32.855,94.169,,,,,
01658500,T01658500,VA_S.F.Quantico,SESQA,"SOUTH FORK QUANTICO CR NEAR INDEPENDENT HILL, VA",38.58725,-77.42873,1.295,0.131,0.00,0.00,0.00,6.16,0.00,8.90,0.00,0.00,0.00,1.37,0.00,0.00,83.56,0.00,0.00,,0.00,90.03,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,131400,0.00,0.00,0.000,0.000,,0.518,,,
01667850,T01667850,VA_Mine,SESQA,"MINE RUN AT BURR HILL, VA",38.34103,-77.85782,1.928,0.194,0.00,0.00,0.00,0.00,0.00,88.58,0.00,0.00,2.74,0.00,0.46,0.00,8.22,0.00,0.00,,0.00,95.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.46,6.85,0.00,0.00,92.69,0.00,0.00,0.00,197100,0.00,7.31,19.265,50.832,,6.588,,,
01667870,T01667870,VA_Mountain,SESQA,"MOUNTAIN RUN NEAR BURR HILL, VA",38.35311,-77.89433,1.873,0.190,0.00,0.00,0.00,0.00,0.00,46.34,7.80,3.90,0.00,0.00,3.41,0.00,38.54,0.00,0.00,,0.00,91.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.34,5.37,0.00,0.00,88.29,0.00,0.00,0.00,184500,0.00,11.71,2.541,6.153,,,,,
02011460,T02011460,VA_Back.NearSunrise,SESQA,"BACK CREEK NEAR SUNRISE, VA",38.24518,-79.76883,2.192,0.223,0.00,0.00,0.00,1.59,0.00,87.25,2.39,3.98,0.00,0.00,0.00,4.78,0.00,0.00,0.00,,0.00,56.57,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.30,0.00,12.35,63.35,0.00,0.00,0.00,225900,0.00,36.65,1.057,0.777,,0.403,,,
02011470,T02011470,VA_Back.AtSunrise,SESQA,"BACK CREEK AT SUNRISE, VA",38.17563,-79.832,2.321,0.235,0.00,0.00,0.38,22.99,0.00,49.43,9.20,11.49,0.00,0.00,0.77,4.98,0.00,0.00,0.77,,0.38,57.00,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.15,13.79,0.00,4.98,77.39,0.00,2.68,0.00,234900,0.00,19.92,0.817,0.146,,5.022,,,
02011490,T02011490,VA_L.Back,SESQA,"LITTLE BACK CREEK NEAR SUNRISE, VA",38.214727,-79.839157,0.497,0.054,0.00,0.00,0.00,0.00,0.00,95.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.92,,0.00,84.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,96.72,0.00,3.28,0.00,54900,0.00,0.00,0.000,0.000,,1.131,,,
02011500,T02011500,VA_Back.MtnGrove,SESQA,"BACK CREEK NEAR MOUNTAIN GROVE, VA",38.06891,-79.88836,2.540,0.259,0.00,0.00,0.34,48.98,0.00,39.80,0.00,10.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.34,78.21,3.11,0.00,0.00,34.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.36,0.00,2.38,61.56,0.00,0.00,0.00,264600,34.69,3.74,5.559,0.316,,9.077,,,
02011800,T02011800,VA_Jackson,SESQA,"JACKSON RIVER BL GATHRIGHT DAM NR HOT SPGS, VA",37.94652,-79.9471,0.868,0.090,0.00,0.00,0.00,0.00,0.00,60.20,2.04,4.08,0.00,0.00,0.00,0.00,0.00,0.00,33.67,,0.00,68.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.22,0.00,38.78,0.00,88200,0.00,0.00,1.354,1.687,,3.885,,,
02021500,T02021500,VA_Maury,SESQA,"MAURY RIVER AT ROCKBRIDGE BATHS, VA",37.931775,-79.448964,2.930,0.297,0.00,0.60,2.68,16.07,0.00,35.71,7.74,4.46,0.00,0.00,0.00,0.00,0.00,0.00,32.74,,3.27,60.74,1.99,0.89,0.00,0.00,1.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.51,16.96,32.14,0.00,302400,2.38,0.00,1.169,0.060,,11.776,,,
02034414,T02034414,VA_Bonbrook,SESQA,"BONBROOK CREEK NEAR WHITEVILLE, VA",37.57017,-78.24081,1.279,0.127,0.00,0.00,0.00,0.00,0.00,38.73,0.00,0.00,0.00,0.00,0.00,0.00,61.27,0.00,0.00,,0.00,97.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,67.61,0.00,0.00,32.39,127800,0.00,0.00,2.676,4.743,,0.927,,,
02038850,T02038850,VA_Holiday,SESQA,"HOLIDAY CREEK NEAR ANDERSONVILLE, VA",37.41675,-78.63678,1.346,0.137,0.00,0.00,0.00,0.00,0.00,88.89,0.00,0.65,0.00,0.00,0.00,0.00,10.46,0.00,0.00,,0.00,99.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,90.85,0.00,0.00,9.15,137700,0.00,0.00,0.000,0.000,,,,,
02040919,T02040919,VA_Cellar,SESQA,"CELLAR CREEK AT ROUTE 610 NEAR SPAINVILLE, VA",37.20249,-77.97101,1.717,0.171,0.00,0.00,0.00,0.00,0.00,30.57,0.00,0.52,0.00,0.00,0.00,0.00,68.91,0.00,0.00,,0.00,93.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.04,0.00,1.55,97.41,0.00,0.00,0.00,173700,0.00,2.59,3.567,7.554,,,,,
02041038,T02041038,VA_Sweathouse,SESQA,"SWEATHOUSE CREEK AT ROUTE 708 NEAR SCOTTS FORK, VA",37.279,-77.86132,1.675,0.168,0.00,0.00,0.00,0.00,0.00,52.15,2.15,0.00,9.14,2.15,4.30,1.08,29.03,0.00,0.00,,0.00,92.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.23,0.00,0.00,1.08,95.70,0.00,0.00,0.00,167400,0.00,4.30,3.706,7.473,,0.667,,,
02045370,T02045370,VA_Buckskin,SESQA,"BUCKSKIN CREEK AT RT 609 NEAR MCKENNY, VA",36.923134,-77.635621,1.547,0.156,0.00,0.00,0.00,4.02,0.00,46.55,20.69,2.30,0.00,0.00,0.00,0.00,26.44,0.00,0.00,,0.00,96.67,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,83.91,0.00,0.00,16.09,156600,0.00,0.00,0.244,0.557,,4.165,,,
02046160,T02046160,VA_Sapony,SESQA,"SAPPONY CREEK AT ROUTE 646 NEAR DEWITT, VA",36.99293,-77.63873,1.599,0.159,0.00,0.00,0.00,4.47,0.00,57.54,5.59,0.00,0.00,1.12,0.00,0.00,31.28,0.00,0.00,,0.00,83.33,0.14,0.00,0.00,0.00,1.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,87.71,0.00,0.00,11.17,161100,1.12,0.00,5.421,12.660,,4.831,,,
02072000,T02072000,VA_Smith.Philpott,SESQA,"SMITH RIVER NEAR PHILPOTT, VA",36.78755,-80.02184,2.435,0.248,0.00,0.36,1.45,5.45,0.00,23.27,38.18,0.00,0.00,0.00,0.00,11.64,12.36,0.00,7.27,,1.82,73.72,1.24,0.00,5.09,0.00,1.09,0.00,0.00,0.00,0.00,0.00,31.27,0.00,4.00,0.00,11.64,41.09,0.00,5.82,0.00,247500,6.18,15.64,14.607,24.799,,8.570,,,
02072500,T02072500,VA_Smith.Bassett,SESQA,"SMITH RIVER AT BASSETT, VA",36.769403,-80.004274,2.826,0.286,0.00,0.95,1.58,5.68,0.00,28.08,32.81,2.84,5.68,0.95,0.00,2.84,9.78,3.79,5.05,,2.52,65.11,1.57,3.15,1.89,0.32,0.32,0.00,0.00,0.95,0.00,0.00,81.07,0.00,0.00,0.00,3.47,5.68,0.00,3.15,0.00,285300,6.62,3.47,12.720,20.304,,5.318,,,
02077670,T02077670,NC_Mayo,SESQA,"MAYO CR NR BETHEL HILL, NC",36.54266,-78.87147,0.616,0.065,0.00,0.00,0.00,0.00,0.00,71.05,2.63,0.00,7.89,7.89,1.32,5.26,3.95,0.00,0.00,,0.00,80.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.63,5.26,0.00,5.26,85.53,0.00,0.00,1.32,68400,0.00,13.16,4.530,8.232,,3.463,,,
02085000,T02085000,NC_Eno,SESQA,"ENO RIVER AT HILLSBOROUGH, NC",36.071177,-79.095267,2.233,0.228,0.00,0.00,0.82,19.26,0.00,48.77,5.74,4.92,1.64,0.00,0.00,0.82,16.80,0.00,1.23,,0.82,82.29,1.02,3.28,1.64,2.46,0.00,0.00,0.00,9.84,2.87,0.00,58.61,0.00,0.00,0.00,1.64,17.62,0.00,2.05,0.00,219600,17.21,1.64,44.653,79.112,,2.244,,,
0208524090,T0208524090,NC_Mountain,SESQA,"MOUNTAIN CREEK AT SR1617 NR BAHAMA, NC",36.149686,-78.896672,1.314,0.133,0.00,0.00,0.00,3.42,0.00,85.62,6.85,0.68,0.00,0.00,0.00,3.42,0.00,0.00,0.00,,0.00,89.93,0.03,0.00,0.00,0.00,0.00,0.00,0.00,2.05,0.00,0.00,0.00,0.00,0.00,0.00,3.42,94.52,0.00,0.00,0.00,131400,2.05,3.42,25.401,58.745,,4.534,,,
0208524975,T0208524975,NC_L.River.Fairntosh,SESQA,"LITTLE R BL LITTLE R TRIB AT FAIRNTOSH, NC",36.111448,-78.856437,1.014,0.104,0.00,0.00,0.83,45.45,0.00,24.79,0.00,0.00,8.26,0.00,0.00,0.00,20.66,0.00,0.00,,0.83,81.79,1.42,0.00,0.00,0.00,7.44,18.18,0.00,17.36,0.00,0.00,14.05,0.00,0.00,0.00,0.00,32.23,0.00,0.00,10.74,108900,42.98,0.00,45.704,95.232,,1.044,,,
02085500,T02085500,NC_Flat,SESQA,"FLAT RIVER AT BAHAMA, NC",36.197089,-78.884915,2.586,0.261,0.00,0.00,0.00,1.37,0.00,57.19,14.38,2.40,0.00,0.00,0.00,0.00,24.66,0.00,0.00,,0.00,94.75,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,99.66,0.00,0.00,0.34,262800,0.00,0.00,0.863,1.369,,0.771,,,
02086500,T02086500,NC_Flat.AtDam,SESQA,"FLAT RIVER AT DAM NEAR BAHAMA, NC",36.147538,-78.828932,0.387,0.043,0.00,0.00,0.00,5.88,0.00,45.10,3.92,0.00,43.14,0.00,0.00,0.00,0.00,0.00,1.96,,0.00,74.80,0.18,0.00,0.00,0.00,0.00,0.00,0.00,11.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,88.24,0.00,0.00,0.00,45900,11.76,0.00,6.274,13.609,,14.959,,,
02086849,T02086849,NC_Ellerbe,SESQA,"ELLERBE CREEK NEAR GORMAN, NC",36.059558,-78.83254,1.758,0.181,0.00,0.00,0.00,0.00,0.00,21.29,0.50,3.96,0.00,0.50,0.00,0.00,73.76,0.00,0.00,,0.00,97.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.92,0.00,0.00,0.00,0.00,31.68,0.00,0.00,60.40,181800,0.00,0.00,11.777,29.900,,0.094,,,
